#Table1
objID,ra,dec,psfmag_r
1237658492816196697,179.875462217945,10.116175310788,23.08233
1237660613977964976,179.875468990576,9.9181096102641,21.02813
1237660613977964963,179.875487906048,9.80802939380908,21.04987
1237658492816195903,179.875733445788,9.99534666031215,23.58798
1237658492815999313,179.557317901444,10.0195787351091,19.51161
1237660613977833983,179.557688655945,9.87201177635023,21.36274
1237660613977833992,179.557860368389,9.9365865148785,22.76532
1237658492815999878,179.557879870027,9.97035437457391,22.57633
1237658492815999880,179.557922286248,10.0480326849043,21.62741
1237658492815999883,179.55846432011,10.0920754453557,23.61933
1237658492816000182,179.558541702074,10.0098247097677,22.6502
1237658492815999175,179.558561196367,10.1361776454999,24.71922
1237658492815999176,179.558901536712,10.1223345364075,21.64001
1237658492815999892,179.559291718431,10.044297487337,21.56246
1237658492815999319,179.55941644021,10.0397373828744,23.56496
1237658492279128841,179.55978082756,9.73956676092237,22.34237
1237660613977833989,179.560209235116,9.75901451029603,21.32816
1237658492816065547,179.560315603861,10.1641220035538,23.89777
1237660614514704775,179.560788819741,10.2272482337627,21.50766
1237658492816065167,179.667905671998,10.0597295018525,21.80197
1237658492816065468,179.668437182601,10.141399581927,22.6221
1237660614514770607,179.668492914684,10.1883918568529,24.70225
1237658492816064814,179.668534994571,10.1189815207896,21.22458
1237660613977899369,179.669052620966,9.85150457946004,21.16267
1237658492816064672,179.669098561437,10.1620932313914,19.80001
1237660613977899108,179.669100440026,9.90974638482118,19.13748
1237658492816065463,179.669314718866,10.031682629705,22.77789
1237658492816064817,179.669385422797,10.0035367178879,21.06957
1237658492816064815,179.66948487891,10.1202751334569,23.39962
1237658492816065657,179.669722524301,10.1569687901437,24.89905
1237658492816064671,179.670287039289,9.99464531066374,18.6415
1237660613977899376,179.670817284581,9.95033514469714,22.19546
1237658492816065174,179.670908670783,10.049693596784,22.25833
1237658492816064812,179.671089583498,9.99018165920449,23.34475
1237660613977899371,179.671090285189,9.87307075138462,21.98408
1237658492816130553,179.775811954567,10.036001231594,25.29284
1237658492816130557,179.775957926106,10.0992997814526,25.03318
1237658492279259279,179.77661710773,9.74851952474578,18.34572
1237660613977899750,179.776862460104,9.80102950635553,25.24216
1237658492816130560,179.77723174485,10.0966539962475,23.48405
1237660613977899185,179.777256546311,9.89147641969497,22.74367
1237658492279259281,179.777405876101,9.74560214645196,23.09131
1237660613977899773,179.777413466436,9.82441087893586,24.84221
1237660613977899569,179.777480997273,9.83966281955782,21.57037
1237660613977899181,179.777929186315,9.83444033592684,19.31647
1237660613977899568,179.777974185122,9.81079228992964,21.50282
1237658492816130561,179.778140449314,10.1521673279427,22.1895
1237660613977899184,179.778803240417,9.89110824397571,18.65238
1237660613977964747,179.889990174447,9.9329130529172,20.26746
1237658492816196091,179.890020281724,9.97957107400166,22.95591
1237658492816195907,179.890657066543,10.1374949645582,24.13615
1237658492816195610,179.890809354558,10.155786800275,22.66118
1237658492816196100,179.890829246336,10.0724352959594,20.27679
1237660613977965345,179.891258214527,9.79070671905061,24.26785
1237658492816196505,179.892442674981,10.002058786368,22.56453
1237658492816196506,179.893093155837,10.0443909792818,22.37891
1237660614514836201,179.893243748603,10.1771839993769,22.51906
1237658492816195738,179.893358168827,10.1481803644711,17.77148
1237660613977964710,179.893429377248,9.86244227279326,21.91487
1237660614514704400,179.535890031703,10.1887404265349,12.20268
1237658492815999811,179.536043485635,10.0944816372246,22.74311
1237660614514704403,179.536102809211,10.1837491231304,22.45266
1237660613977833951,179.536297288639,9.84986567637207,22.25208
1237660613977833952,179.536343636578,9.90759025265282,22.7823
1237660614514704993,179.536571009626,10.17904518107,21.3759
1237660614514704995,179.536610070369,10.2359566613435,22.23057
1237658492815999400,179.536737842148,10.0391055601416,20.68412
1237660613977833960,179.537301322319,9.95364486762217,23.66798
1237658492815999809,179.537346695448,10.0943009784975,21.72082
1237660613977833707,179.537539750732,9.88298783549963,19.04538
1237658492815999815,179.538170552344,10.0592769775477,23.42293
1237660613977833956,179.538812734909,9.79812486577775,21.79122
1237658492816065127,179.653976119782,10.1260488599796,22.41777
1237660614514770171,179.654192950381,10.1799915232773,24.63182
1237660613977899036,179.65468149244,9.78648891220592,14.28424
1237660613977899037,179.65532265255,9.78372387482308,23.19757
1237660614514769992,179.655756756894,10.2135401407356,17.59185
1237658492816064556,179.655770819444,10.0538357484531,15.98174
1237658492816065655,179.656370819237,10.1571583396219,24.81253
1237658492816065134,179.656615187321,10.0949612276629,21.91026
1237658492816064558,179.65691081244,10.0554871425613,23.51243
1237658492816065449,179.657083227023,10.1589826328868,22.08866
1237658492816131054,179.772173840956,10.0268126101432,23.17437
1237658492816130540,179.772987411319,10.0126396741035,22.08076
1237660613977899175,179.773319253702,9.7980724530838,16.30276
1237658492816130546,179.774498858078,10.054524033977,21.84722
1237658492816130555,179.775085236883,10.1230041051802,24.82252
1237660614514770048,179.775538078478,10.1700685823857,19.63941
1237660613977964745,179.882910530981,9.79342616043497,19.73606
1237658492816195597,179.882991143864,10.1583125661514,24.80243
1237658492816195621,179.883008952697,10.1588202738713,24.80243
1237658492816195603,179.883034482351,10.1674606113528,21.59171
1237658492816195592,179.883596055419,10.1319820204867,17.05224
1237660614514836193,179.883605800182,10.1923659979424,23.30118
1237660613977964600,179.883775748134,9.80977747347144,22.25187
1237658492816196068,179.883795088762,9.99919181037222,22.89059
1237658492816196067,179.883811561707,9.99048169454794,23.19079
1237660613977964612,179.883907070774,9.8766807211134,16.05364
1237660613977964986,179.883960596113,9.7992128907197,21.83533
1237658492816196498,179.884147736462,10.0438021055386,22.97174
1237660614514835923,179.884780364001,10.213654459853,20.35398
1237658492279325494,179.885570218951,9.74423743358176,22.48509
1237660614514835924,179.886058763618,10.2177717344338,22.14439
1237658492816196084,179.88622073622,10.0664598985215,21.59669
1237658492816196085,179.886394759292,10.0438050211871,24.43141
1237660613977833979,179.554825647376,9.89999603050592,21.85176
1237658492816000180,179.554876748215,10.0698505155664,22.65142
1237660613977833978,179.55489024867,9.80018804999387,23.23966
1237658492815999333,179.555785471043,10.148839124635,19.73112
1237658492279128826,179.555849758215,9.74112337485226,21.89849
1237658492815999871,179.556106410842,9.99661291115103,21.09046
1237658492815999166,179.556262806012,10.1208889210943,11.29534
1237660613977833614,179.556341319291,9.82074818784417,17.9437
1237658492815999884,179.557043159342,10.0920438561212,22.99394
1237660614514704767,179.557136212315,10.2212181047112,20.37454
1237658492816000183,179.557202251823,10.0957486629432,22.83532
1237660613977899632,179.660847604478,9.95362058634628,21.90662
1237660613977899354,179.660859315036,9.7807533766196,22.23048
1237660613977899347,179.661312967374,9.77509753835147,22.25696
1237660614514770189,179.661764751744,10.2094978785424,20.98915
1237658492816065607,179.662188587953,10.0930832273771,23.65474
1237660614514769994,179.66218958154,10.2138495689584,19.55004
1237660614514770187,179.662466040745,10.1818155151697,20.76342
1237660614514770476,179.662620268468,10.1686927954311,22.16702
1237658492816065147,179.663108922101,10.0457070644096,23.05889
1237660613977899349,179.663403497596,9.80562851260675,19.64442
1237658492816065149,179.663650045774,10.0783969264078,20.52096
1237660613977899355,179.663942980806,9.85464189591291,20.73758
1237660614514770192,179.663955775667,10.2069896802041,21.93675
1237660613977899772,179.768453857759,9.95264512391852,24.68328
1237660613977899082,179.768672446365,9.93544033355164,25.08063
1237658492816130527,179.769074877834,9.99378873908666,21.51469
1237660613977899058,179.769079414236,9.93740258661033,19.79294
1237660613977899747,179.769330852736,9.75746150743577,23.45603
1237660613977899556,179.769357255557,9.83474025452943,21.63256
1237660613977899558,179.76953738339,9.85241667197625,20.16773
1237658492816130317,179.769703744768,9.99041759893767,22.08588
1237658492816130530,179.769767701045,9.98309485296742,23.49199
1237658492816130538,179.770333785361,10.148867639253,21.22974
1237658492816130537,179.770500601321,10.1000118673641,22.71017
1237660613977899563,179.770535984833,9.78710354477886,22.60315
1237658492816130531,179.77055895555,9.96283316177452,22.54786
1237658492816130058,179.77074942593,10.016407876043,14.65411
1237660613977899070,179.77099901294,9.94283336571711,21.99096
1237660613977899078,179.771314515872,9.92890567654429,24.22496
1237660614514770579,179.771343315428,10.2368814949134,22.13499
1237660613977899067,179.771412916164,9.91533607148095,22.1492
1237658492816130319,179.771539156918,10.1569377602849,20.93759
1237658492816195600,179.886551973965,10.1601112535435,21.62214
1237658492816195605,179.886612279674,10.1527711697269,24.80243
1237660613977964601,179.886737923041,9.81121796541193,21.80604
1237660613977964993,179.886780748291,9.88722810912447,22.20398
1237660614514835552,179.88729290634,10.2057786955824,17.00052
1237658492816195725,179.88754933886,10.125831037229,17.07783
1237658492816195727,179.887670228708,10.1241398714636,22.1791
1237658492816196708,179.887960128174,9.97040934281776,23.71134
1237658492816196083,179.888203914471,10.0129740860264,24.15327
1237660613977964605,179.888278088569,9.8113985888036,22.04511
1237660613977964997,179.888306081304,9.79544081012741,21.86687
1237660613977964996,179.888421122721,9.76836112342887,22.8299
1237660613977964658,179.888598245716,9.95572287968547,18.24132
1237658492816196503,179.888775549098,10.1351246812825,22.90324
1237660613977965002,179.888852713443,9.86490940512233,21.5143
1237658492816195601,179.889112002293,10.1544121281014,22.14606
1237660614514835650,179.889714054352,10.1752861228549,20.84483
1237658492815999151,179.543878431022,10.0114779295387,24.16054
1237660613977833498,179.543884237216,9.8094802802818,16.13044
1237658492816000314,179.544592372618,10.1536189784139,23.71614
1237658492815999155,179.544650241813,10.1100242936968,11.74768
1237658492815999835,179.5446646819,10.051191168043,24.55591
1237660613977834239,179.544715175032,9.81749244204177,22.39003
1237660614514704751,179.545047295638,10.1699422187832,22.04038
1237658492815999161,179.545079499727,10.1048692948797,23.80094
1237660613977834349,179.545201641592,9.8278127602085,23.70058
1237658492816000166,179.545671761474,10.0977572116373,22.57385
1237658492815999843,179.545680718179,10.1380878578455,24.54325
1237660614514704753,179.545946036615,10.174534263115,22.01572
1237660613977833770,179.54616501564,9.8822069984494,21.84908
1237660613977833605,179.546172266546,9.86210235725454,19.14272
1237658492815999842,179.546183124538,10.1213709612781,20.68275
1237658492815999844,179.546349734538,10.144068245392,22.13892
1237658492816065129,179.657293150853,9.97056997058018,24.48586
1237660614514770471,179.657525506928,10.2356394412256,21.72605
1237660613977899345,179.657665525109,9.91193466244674,21.75284
1237660613977899344,179.658089962426,9.83742397952678,22.39525
1237660613977899631,179.658334849559,9.90833206954219,22.17337
1237658492816065451,179.658447519862,10.1510397384838,22.78313
1237658492816065137,179.658714810898,10.0315775044549,22.11445
1237658492816065448,179.658755835459,10.0378854627314,22.55878
1237658492816065136,179.658913600009,10.0166743264776,21.79337
1237658492816065450,179.659421036616,10.1003182973718,22.00685
1237660613977899342,179.6594998266,9.75672159538311,21.88659
1237660613977899710,179.660095990426,9.79788593374184,22.90293
1237658492816065606,179.660096072154,10.161605010828,23.24841
1237660613977899711,179.660190458484,9.90800656943171,22.78206
1237660614514770420,179.77925354597,10.2282312047564,21.2505
1237660613977899073,179.779774733148,9.92058669612394,25.99459
1237658492816130320,179.779822427716,10.0956278088571,20.01505
1237660613977899684,179.78007090258,9.82725744655722,22.19187
1237660614514770656,179.781287329864,10.1717847126475,22.68654
1237658492816130562,179.781896031346,9.9662583237233,22.08151
1237658492816130158,179.781924202725,10.1249058854317,19.34045
1237660613977899575,179.78208001506,9.82894759519741,22.32456
1237660614514770657,179.782119365164,10.1757976569716,22.87202
1237658492816195730,179.893522770026,9.9881457803339,18.12985
1237658492816196509,179.893609718967,10.0509461200574,22.77143
1237658492816196508,179.89373456728,10.039294839604,22.79837
1237660613977964711,179.893842515538,9.86324442925647,21.64646
1237658492816195735,179.89386211776,9.98957547001604,22.7769
1237658492816196110,179.893908240358,10.0296083619448,20.53578
1237658492816196507,179.893916285095,10.0162676487831,21.75433
1237660613977965012,179.89392945517,9.80696804440576,21.10952
1237660613977965313,179.894231172313,9.93858839708174,22.19899
1237658492816195620,179.894535415942,10.1525031315055,23.92361
1237658492816195908,179.894584627453,10.1351722354966,20.78863
1237658492816196710,179.89460593712,10.0050594136875,23.98262
1237660613977965013,179.894871096111,9.75789348646545,22.13014
1237658492279324743,179.895051277647,9.7428019275539,18.09092
1237658492816196808,179.895773760998,10.1029179673398,24.078
1237658492816196807,179.896683934232,10.0098026221442,24.11158
1237658492816196114,179.896686811877,9.98640847910315,21.0543
1237658492279325500,179.897096770544,9.74812540674421,22.22096
1237660613977964712,179.897169760231,9.86729349579059,22.59708
1237658492816064882,179.568130692776,10.109716357318,21.26451
1237658492816065339,179.568217325529,10.1577131848548,22.91436
1237660613977833625,179.568283707148,9.91305695330834,22.07906
1237658492816064763,179.568296107086,10.0612128619873,24.78211
1237660613977834381,179.568567220727,9.80607583705625,24.44896
1237658492816065338,179.568568579981,10.0764881724648,22.46484
1237660613977834255,179.568590371095,9.94496177227776,22.33391
1237660613977834254,179.569469170222,9.8896091847723,21.69021
1237658492816065551,179.569978273077,10.0960897759418,22.96237
1237658492816065555,179.570122387309,10.1540566275347,24.06323
1237658492816064891,179.570220912133,10.1482903256058,20.79293
1237658492816064770,179.570446610488,10.1503122413643,24.96289
1237658492816064881,179.570595910646,9.96023994271031,22.11077
1237658492816064896,179.570647619776,10.1644653935338,21.85375
1237658492816065341,179.570767590094,10.0388730236494,22.53186
1237658492816065553,179.571001871325,10.0722897162915,22.99892
1237660613977834259,179.57158030548,9.93760737355451,22.31992
1237660613977899112,179.679036439493,9.75764362404597,21.59855
1237660614514770491,179.67906261541,10.1685756187297,21.79069
1237660613977899114,179.679160747315,9.93753889374094,17.46798
1237658492816065206,179.679629811962,10.1533691733341,21.92471
1237660614514770492,179.67978423213,10.1797176150974,22.11264
1237660613977899039,179.680367852488,9.91260917482392,17.27729
1237660613977899395,179.680535834124,9.77302754539125,20.25865
1237660613977899242,179.68054163302,9.92598498639603,24.32317
1237660613977899409,179.682239680954,9.95165558858072,23.71303
1237660613977899407,179.682245610361,9.95580989517092,21.06051
1237658492816064680,179.682246855365,10.0320287268198,19.37459
1237660614514770425,179.782935165649,10.2019806928223,20.91776
1237660613977899774,179.783142405979,9.82498578129611,23.93266
1237660613977899751,179.783267887289,9.92199062948777,24.76696
1237660614514770104,179.783762513642,10.1913723203113,19.84717
1237658492816130567,179.78435914578,9.96460916437787,23.35627
1237658492816130571,179.784744136868,10.0244854619924,21.83871
1237658492816130572,179.784781887008,10.043821767796,21.33951
1237658492816130249,179.784975119345,10.1539437019689,22.74855
1237660614514770103,179.785019177505,10.1909737733521,19.90608
1237660613977899581,179.785078282926,9.83368700774016,21.16552
1237658492816131066,179.785339636377,10.1438705633813,23.53432
1237658492816130581,179.785496849625,10.0856262950391,20.34886
1237658492816130578,179.785541861478,10.0367822796574,24.13256
1237658492816130577,179.786211869322,10.0062747582555,21.8218
1237658492816195626,179.897530686574,10.0182401877915,14.9084
1237658492816195602,179.897652782225,10.155923485353,20.79696
1237660613977965020,179.897655438267,9.84050646093354,21.07396
1237658492816195747,179.897662508337,10.0585796454009,19.13322
1237660613977965199,179.898126221971,9.92107181303428,22.01782
1237660614514835953,179.898712604698,10.1721086089178,19.96482
1237658492816195746,179.898815412861,10.0610645354834,16.9576
1237658492816196120,179.899055556266,10.0383156985766,22.59704
1237660613977964709,179.899078766937,9.86431381817231,20.61621
1237660613977965031,179.899503002952,9.90640161932613,25.17284
1237658492816195854,179.899575859463,9.9933483191574,19.5358
1237658492816196517,179.899696826106,10.1635506933085,22.39449
1237658492816195752,179.899744318074,10.0345726139035,18.43156
1237658492816195749,179.899955658874,10.0625842421118,23.34429
1237660614514836205,179.900344062995,10.2042372551573,22.3456
1237658492816195916,179.900453085244,10.1554989684536,23.98215
1237660613977965202,179.900616942681,9.81286266423107,21.98403
1237658492815999310,179.539671091333,10.0899054439345,18.86046
1237658492816000156,179.540026454378,10.0958335499162,22.70112
1237660613977833603,179.540224366804,9.76950595467958,18.2007
1237658492816000158,179.540226595401,10.1215935940509,22.37742
1237660613977834236,179.540514596433,9.86576069189619,22.42787
1237658492816000159,179.540666667011,10.1228177961513,23.06023
1237658492279128426,179.540938480133,9.73877353684448,20.41741
1237658492815999158,179.541190011857,10.1036244885812,22.39823
1237658492816000163,179.541572163174,10.0830317312992,22.59397
1237660613977833496,179.541848967822,9.9175524721821,15.69634
1237660613977833767,179.542794143893,9.77502588431429,21.44369
1237658492815999831,179.542802177259,10.1166623184664,21.99201
1237658492815999150,179.542861012801,10.0088174078634,14.27957
1237658492816065458,179.664442691444,10.0882244764147,22.69853
1237658492816065154,179.664460897102,10.0929615004607,21.13154
1237660613977899356,179.664881268907,9.79794451382794,21.52695
1237658492816065152,179.664940441926,10.0445489217307,21.45722
1237660613977899353,179.664947963267,9.78047291137724,25.28696
1237660613977899712,179.6655196716,9.83597969681241,22.89639
1237658492816064668,179.666200639299,10.1230294304235,22.43945
1237660613977899368,179.666513759012,9.93599035702393,22.18687
1237660613977899360,179.666705935226,9.84929297383157,21.22505
1237658492816064667,179.666757122672,10.1217290860905,16.79272
1237660613977899366,179.666823211703,9.86994237957044,21.63083
1237658492816065158,179.666851971788,9.98948750137284,22.43058
1237660613977899713,179.667001118055,9.82504724941406,24.22894
1237658492816065161,179.667148141581,10.0845327869603,23.87391
1237660614514770106,179.786545036651,10.1956829051426,20.07526
1237658492816130579,179.786993170448,9.96258020740269,21.77487
1237660614514835595,179.78761191617,10.1863120959761,19.58388
1237658492816130289,179.787614560673,10.1353930507955,20.04539
1237660613977899686,179.787691429716,9.77995433454523,21.91464
1237658492816130323,179.787770439197,9.99290148708173,24.60882
1237658492816131067,179.788160846341,10.0314485072814,23.08941
1237658492816130064,179.788304653491,10.0956317362122,15.52011
1237658492816130062,179.788601009237,10.02315083688,17.29601
1237660613977899593,179.788720538135,9.87332055590753,22.03546
1237660614514835678,179.788783727356,10.2182504580616,20.9519
1237660613977899755,179.789301299924,9.94383675023247,22.29531
1237658492816130590,179.789555571905,9.9629052838198,21.12033
1237658492816196122,179.901585186368,9.97434402483823,24.70174
1237660614514836113,179.901651211353,10.2064019406763,21.84975
1237658492816195630,179.901711352791,10.0417210183782,19.81566
1237658492816195919,179.901760894967,10.1416405718725,21.18739
1237660613977965030,179.902224292907,9.90664320820291,21.65819
1237660613977965041,179.902252539809,9.9296355052889,21.29635
1237660613977965033,179.902436468052,9.85413930338891,20.95437
1237660614514835559,179.902470363484,10.2198903302706,17.92051
1237658492816196520,179.902727055478,10.059142546667,22.73708
1237660613977964684,179.902759395563,9.88182692317026,21.53621
1237660613977965203,179.903101167672,9.87144968275159,22.06317
1237660613977965038,179.903171373307,9.83395732938069,22.03792
1237658492816196715,179.904093135776,10.0741883662213,23.10848
1237658492816195639,179.904197757407,10.0443076004715,24.80243
1237658492816064769,179.575190198353,9.99425786048172,24.65904
1237660613977833630,179.575198693148,9.93015959234587,21.65548
1237660613977833626,179.576122488467,9.85081921351481,19.24351
1237658492816064905,179.576143213123,9.96929897889096,24.2471
1237660613977833629,179.576211209329,9.93145271790126,15.68667
1237658492816065558,179.576400760001,10.083391561035,23.52373
1237660613977834261,179.576639260231,9.77829185979838,22.1027
1237660613977834030,179.576939081156,9.85842270157999,21.24627
1237660614514704818,179.577015310773,10.1972827034261,22.37786
1237658492816065349,179.577091808162,10.1543359724859,22.89667
1237658492816064912,179.577292455578,10.0594590538235,22.81875
1237660613977833710,179.577320488407,9.7514993806331,18.84551
1237660614514704487,179.57752210405,10.2276808687742,19.26013
1237660613977834360,179.577788184871,9.75676526193707,23.2845
1237658492816065348,179.577874604697,10.087463064185,22.76059
1237658492279194546,179.686109770858,9.74220045082961,22.59929
1237658492816065500,179.686321631758,10.1593411617275,22.36636
1237658492816065618,179.686665601754,10.0422800577727,24.25065
1237658492816064565,179.686702162171,10.0983683741547,15.47077
1237660613977899644,179.686894943701,9.76260760761721,21.48132
1237658492816065225,179.687061323369,10.0148175300326,22.70752
1237660613977899416,179.687159680639,9.87651814889862,22.96752
1237658492816064756,179.687290620465,9.98297818404609,19.7846
1237658492816065230,179.687338291624,10.0756871734087,21.4904
1237660613977899648,179.687458206948,9.79130279213655,21.5227
1237658492816064566,179.687807763858,10.1007688324407,19.2556
1237658492816065226,179.687931757888,9.9860830533304,25.70498
1237660614514770012,179.689193708176,10.1902817179026,19.1803
1237658492816065505,179.689218469605,10.1487839609036,22.23618
1237658492816065231,179.689227750801,10.0213080190595,22.15392
1237660613977899418,179.689356223756,9.89738463652443,20.29702
1237660614514770245,179.689425517939,10.2016979621616,21.99013
1237660614514835695,179.793600834955,10.2231450216472,21.76789
1237660613977964794,179.793975577025,9.92905497753588,22.12017
1237658492279260344,179.794256611105,9.74761405498262,23.04692
1237658492816130597,179.794624014892,9.98051907197667,22.82897
1237660613977964694,179.795052313637,9.75407193958167,19.6705
1237660613977964551,179.795229718556,9.78957593872817,20.12074
1237660614514835702,179.795347376522,10.225279394564,23.44196
1237658492816130600,179.795386877325,9.97506094147501,23.13292
1237660614514835701,179.795464141547,10.1821500636332,24.64106
1237658492816130602,179.795792614617,10.1309625175686,22.30366
1237660613977965260,179.795991688834,9.8593225895947,23.06414
1237660613977964622,179.796087217614,9.80415515057753,16.80746
1237658492816195642,179.908205334981,10.0528813182194,23.17529
1237660613977965210,179.908865138934,9.75980967959685,25.15675
1237658492816196146,179.908930422521,9.97433659635821,24.5479
1237658492816196138,179.909049901695,9.98745443926476,24.30755
1237658492816195756,179.909351675419,9.99418462817156,19.16764
1237658492816195759,179.909410016968,10.1447358194355,19.44882
1237658492816196527,179.909938833711,10.1485363692237,22.27377
1237660613977964715,179.910228218435,9.78894321051758,19.23032
1237658492816195646,179.910319534314,10.0919443111087,16.16135
1237658492816196147,179.910463952237,10.0128841696108,21.00505
1237658492816196716,179.910472085367,9.98017325162984,23.09414
1237658492816196717,179.910546965868,10.0700137375284,23.52423
1237658492816195648,179.910637319212,10.0895057932344,22.84245
1237660613977964717,179.911359185289,9.91215278515634,19.8112
1237658492816195647,179.911397209231,10.0944142599525,22.24516
1237660613977965217,179.911411747112,9.88542593330116,21.98475
1237658492816196156,179.911676037113,10.1310762721058,20.13297
1237658492816064869,179.565060840882,10.0318066404296,24.50391
1237658492816064759,179.565192732543,9.99686647193719,25.30791
1237660613977833624,179.565837078477,9.91201487035192,16.50887
1237660614514705014,179.566559160726,10.1919746285772,21.61463
1237660614514705099,179.567095343813,10.2182250323326,22.45282
1237658492816065336,179.56710069634,10.0896012367535,22.73286
1237660614514705098,179.567356278739,10.186886904354,23.49051
1237658492816064878,179.567783172436,10.0876579856783,23.24537
1237658492816065612,179.67525735674,10.0117219807177,23.33546
1237658492816064676,179.675544062821,10.1538064990301,22.62958
1237658492816065480,179.6755884654,10.1333198357806,23.7925
1237660614514769996,179.676634155543,10.220595584807,15.06357
1237658492816064562,179.676802079066,10.0833939723629,22.9932
1237658492816065482,179.6768695186,10.1627911949995,22.12409
1237660613977899391,179.677953188538,9.88049601041709,21.03521
1237660613977899716,179.678003379667,9.86168309134318,22.99449
1237658492279194293,179.678443916891,9.73806210383268,20.15783
1237660613977899393,179.678569555414,9.80236866742473,20.93797
